"","z","y","y.0","y.1"
"34","ctl",-0.449326011856899,-0.449326011856899,2.04428772464715
"35","trt",-0.577205842668825,-2.13815830363608,-0.577205842668825
"36","trt",-1.97100015340632,-6.0976810841505,-1.97100015340632
"37","ctl",6.6482900771275,6.6482900771275,10.8652491925724
"38","ctl",-4.32829364154569,-4.32829364154569,0.846237736936962
"39","ctl",-4.92638057499044,-4.92638057499044,1.74087986976517
"40","trt",8.51528145828075,2.15449052662048,8.51528145828075
"41","ctl",2.8707088266388,2.8707088266388,6.67942137786988
"42","ctl",3.96209285214727,3.96209285214727,5.63511048190643
"43","trt",9.17280726575298,3.18362270206171,9.17280726575298
"44","ctl",-0.104610093736704,-0.104610093736704,4.21283009082788
"45","ctl",-2.95870174016614,-2.95870174016614,0.493973979185505
"46","ctl",-5.30573757971116,-5.30573757971116,-5.83973741228163
"47","ctl",7.64613374404595,7.64613374404595,11.6955477288008
"48","trt",-5.69515030576297,-7.89461634603295,-5.69515030576297
"49","trt",-1.12308520882663,-1.43117447269674,-1.12308520882663
"50","ctl",-4.70223302489383,-4.70223302489383,1.34655313500797
"51","ctl",-0.50249379001853,-0.50249379001853,-2.64588670848325
"52","ctl",2.27294712890353,2.27294712890353,3.93445687503862
"53","ctl",7.17903647480704,7.17903647480704,8.825915027772
"54","ctl",7.1540843843207,7.1540843843207,12.0391652541475
"55","ctl",-1.81017754685816,-1.81017754685816,0.0657637893393891
"56","ctl",2.18347483906594,2.18347483906594,6.16708991748395
"57","ctl",-0.582386784739594,-0.582386784739594,2.41351112427183
"58","ctl",1.13614937978328,1.13614937978328,5.63230643103422
"59","trt",2.16402027411626,0.516702974191131,2.16402027411626
"60","ctl",-13.7650606609129,-13.7650606609129,-11.4529249129726
"61","ctl",0.980420540629323,0.980420540629323,2.83527014738563
"62","trt",4.59083063301612,2.91302171831816,4.59083063301612
"63","trt",2.22695539803522,3.45765593521078,2.22695539803522
"64","ctl",-1.13438544967179,-1.13438544967179,3.88830103575646
"65","ctl",-0.152427885222135,-0.152427885222135,3.59637001743639
"66","ctl",-3.55079560637657,-3.55079560637657,-1.35816063712676
"67","ctl",-0.794423361903199,-0.794423361903199,1.77954493722467
"68","ctl",10.0611275959155,10.0611275959155,11.3603093254572
"69","ctl",3.56113898882057,3.56113898882057,8.88596974742193
"70","ctl",7.31918193923425,7.31918193923425,9.96655260686149
"71","ctl",-14.1192993203229,-14.1192993203229,-5.60555806622162
"72","ctl",-5.98483768351385,-5.98483768351385,-2.15988358632175
"73","trt",11.475359942534,8.39067761449918,11.475359942534
"74","ctl",9.88925317713192,9.88925317713192,10.796260917773
"75","ctl",0.786542197625789,0.786542197625789,0.755568546466135
"76","ctl",-0.0900854800068749,-0.0900854800068749,8.22930900664225
"77","trt",3.00632006112947,-2.55302690054866,3.00632006112947
"78","ctl",-6.08030121778205,-6.08030121778205,-2.48621417920464
"79","ctl",-0.760243770427094,-0.760243770427094,2.40526355524592
"80","ctl",2.69551283750496,2.69551283750496,-1.30050888253941
"81","trt",11.0522888332012,5.28322778846509,11.0522888332012
"82","trt",5.78568208631775,4.69101035097035,5.78568208631775
"83","trt",-2.94676728158412,-2.09850100040476,-2.94676728158412
"84","trt",-3.2730207699354,-6.92065445599377,-3.2730207699354
"85","trt",1.67390398877775,-3.08765765935744,1.67390398877775
"86","trt",-0.365687553532392,-0.0474010019520436,-0.365687553532392
"87","ctl",-1.66226163193447,-1.66226163193447,-3.0313614739896
"88","ctl",7.65794733147891,7.65794733147891,4.78192743630095
"89","trt",4.40366661122819,7.77055769576639,4.40366661122819
"90","ctl",-5.05717500537144,-5.05717500537144,-0.210658251959284
"91","ctl",14.070675828862,14.070675828862,17.3971274058104
"92","ctl",-2.38655653795058,-2.38655653795058,4.04720195701114
"93","ctl",0.573641635599243,0.573641635599243,1.1948001766828
"94","ctl",-2.03197062240522,-2.03197062240522,3.40359757421456
"95","ctl",-10.9002043630971,-10.9002043630971,-6.02924997130721
"96","ctl",1.68826393800491,1.68826393800491,3.52164976782239
"97","ctl",-5.94437299157636,-5.94437299157636,-1.53759989081378
"98","trt",-9.57242207000208,-11.8612253901201,-9.57242207000208
"99","ctl",-0.929836098228442,-0.929836098228442,3.85396756908167
"100","trt",-2.95743781413832,-4.03679619205053,-2.95743781413832
"101","trt",5.60829607121897,1.60712802656911,5.60829607121897
"102","ctl",7.28933588386997,7.28933588386997,9.8417929140259
"103","ctl",0.511364180644638,0.511364180644638,5.1458650727289
"104","ctl",2.98430418857777,2.98430418857777,5.70322039780414
"105","ctl",-0.119131514422231,-0.119131514422231,1.93886073002297
"106","trt",3.17869206037837,-4.41203235014856,3.17869206037837
"107","trt",2.60167294204951,-3.20138619546051,2.60167294204951
"108","trt",-1.43385469481218,-5.19666484865207,-1.43385469481218
"109","trt",2.40378909441245,0.983991449260785,2.40378909441245
"110","ctl",-4.71460013524312,-4.71460013524312,1.65221344169978
"111","ctl",6.00965266189498,6.00965266189498,6.81298792632506
"112","trt",7.13433714436907,2.27217868200588,7.13433714436907
"113","trt",10.8571515362715,3.87044951617554,10.8571515362715
"114","trt",9.04712760360079,5.42029906433993,9.04712760360079
"115","ctl",1.47893074592255,1.47893074592255,3.02094322692843
"116","trt",7.3936541927176,3.74542485638142,7.3936541927176
"117","ctl",7.83077474517136,7.83077474517136,7.77259026386077
"118","ctl",4.69684138435959,4.69684138435959,6.77334300636308
"119","ctl",-1.3159149016772,-1.3159149016772,1.73023092728991
"120","ctl",-1.15677291516313,-1.15677291516313,0.521387705004813
"121","ctl",-4.31664662744196,-4.31664662744196,-1.01288091267584
"122","ctl",-6.70292555923183,-6.70292555923183,-2.62560657623206
"123","ctl",1.71838210206761,1.71838210206761,5.49438159411194
"124","ctl",-3.22260913337403,-3.22260913337403,1.79213848931343
"125","ctl",4.06203443874507,4.06203443874507,10.3431725020907
"126","trt",3.3704106795918,3.86555886302627,3.3704106795918
"127","ctl",-8.46406057159263,-8.46406057159263,-3.64632863374925
"128","ctl",1.95013764024831,1.95013764024831,6.91635707599508
"129","ctl",-3.88351096508422,-3.88351096508422,-0.892661260968977
"130","ctl",0.822009078994235,0.822009078994235,-1.04181269153518
"131","ctl",6.45278493656365,6.45278493656365,7.22953752277406
"132","trt",1.64226113328448,2.15204854819217,1.64226113328448
"133","trt",3.70632576693031,3.95928272411563,3.70632576693031
"134","ctl",0.146711848719895,0.146711848719895,5.67528588478292
"135","trt",9.11776326109518,4.53557463217669,9.11776326109518
"136","trt",2.05599039268415,-3.02512691329185,2.05599039268415
"137","ctl",-4.21524776797912,-4.21524776797912,-0.385487507733879
"138","ctl",-1.80620028794462,-1.80620028794462,1.01037761238086
"139","trt",-0.886627144807507,-0.893157926298362,-0.886627144807507
"140","ctl",4.40116830520388,4.40116830520388,7.06668740664227
"141","ctl",1.16395461088335,1.16395461088335,6.07930310380792
"142","ctl",5.25916113009112,5.25916113009112,10.3783091562397
"143","ctl",3.98794323109416,3.98794323109416,4.33838372896643
"144","ctl",1.22145809963688,1.22145809963688,5.86178342220667
"145","ctl",-3.91969768863275,-3.91969768863275,-1.60605274827501
"146","ctl",3.97384328083966,3.97384328083966,8.18213753763128
"147","ctl",-4.98361374851941,-4.98361374851941,0.262727720577811
"148","ctl",1.02932078079275,1.02932078079275,4.19686815135478
"149","ctl",6.33129393390065,6.33129393390065,10.3911506371678
"150","ctl",-2.17669741781102,-2.17669741781102,0.933903224764024
"151","trt",7.06933608634308,2.64594047904175,7.06933608634308
"152","ctl",-3.89614632567357,-3.89614632567357,2.40422594336959
"153","ctl",-1.57797185510276,-1.57797185510276,1.399140536846
"154","ctl",-1.99884587395122,-1.99884587395122,1.39141122687866
"155","ctl",6.75003516944078,6.75003516944078,7.47901695609541
"156","ctl",1.65220269383623,1.65220269383623,2.29083699380484
"157","ctl",3.25865734728911,3.25865734728911,8.57997925729913
"158","trt",-0.187206819416957,0.354241445403262,-0.187206819416957
"159","ctl",2.88340401158147,2.88340401158147,5.10633642002727
"160","ctl",15.9147491836493,15.9147491836493,17.8460522589424
"161","ctl",-2.51273057035702,-2.51273057035702,3.9615401200759
"162","ctl",-2.12881146610129,-2.12881146610129,2.32421298353349
"163","trt",10.763936618512,7.50062539548907,10.763936618512
"164","trt",0.154847473979196,-4.63132311799257,0.154847473979196
"165","trt",1.25420780018451,-4.41533330351118,1.25420780018451
"166","ctl",6.88848893815387,6.88848893815387,7.32091393182179
"167","ctl",5.93182818526514,5.93182818526514,5.99125032696733
"168","ctl",0.913556206091851,0.913556206091851,-0.877503667078985
"169","trt",7.39720375154534,3.57234871209445,7.39720375154534
"170","ctl",0.0795212519625399,0.0795212519625399,7.73931301234768
"171","ctl",-11.8139463801759,-11.8139463801759,-6.73897401907986
"172","ctl",-6.68303687719116,-6.68303687719116,-6.49003484987369
"173","ctl",0.900237862410783,0.900237862410783,4.10595917465474
"174","ctl",2.23494311842995,2.23494311842995,5.00534516308992
"175","trt",-3.72685975763485,-4.47615477386598,-3.72685975763485
"176","ctl",2.21461506854234,2.21461506854234,6.2551623609111
"177","ctl",1.62634988460353,1.62634988460353,4.48730308958523
"178","ctl",-3.23464695285852,-3.23464695285852,0.478212389707375
"179","ctl",1.52242986287966,1.52242986287966,2.16134459979762
"180","ctl",4.41838090325378,4.41838090325378,5.63195076948578
"181","trt",0.60090717630643,-0.155083625038397,0.60090717630643
"182","ctl",6.33240008580795,6.33240008580795,10.8360547271942
"183","trt",2.20165265926179,-0.306011550792599,2.20165265926179
"184","trt",4.35879414851532,-0.934955069367004,4.35879414851532
"185","ctl",10.2009399302191,10.2009399302191,13.9053272954835
"186","ctl",8.69124809323262,8.69124809323262,8.76160784643922
"187","ctl",-6.26107148037782,-6.26107148037782,-1.73043901590698
"188","trt",-6.42001733983962,-9.61483027569143,-6.42001733983962
"189","ctl",4.26682024410088,4.26682024410088,5.38160514710029
"190","ctl",4.13833332577577,4.13833332577577,5.29723343067804
"191","ctl",-1.15361967578763,-1.15361967578763,-0.543515785112458
"192","ctl",-4.76479725249926,-4.76479725249926,-3.78512242851202
"193","ctl",-2.04351096639959,-2.04351096639959,1.7844040506678
"194","trt",0.394255913744531,-2.33130987324565,0.394255913744531
"195","ctl",5.87462879491218,5.87462879491218,7.93204075210764
"196","ctl",-2.05290589659871,-2.05290589659871,5.02622781626073
"197","ctl",2.8125847091633,2.8125847091633,4.05545957854188
"198","ctl",-1.36138942100912,-1.36138942100912,3.68473718535943
"199","ctl",2.27502212153292,2.27502212153292,3.0140230537987
"200","trt",-1.5198945996481,-6.18584774678545,-1.5198945996481
"201","ctl",-2.62575571040231,-2.62575571040231,-2.30089141948961
"202","trt",2.04852107436039,-0.223427692657549,2.04852107436039
"203","ctl",-1.95913962935057,-1.95913962935057,-0.452458614501895
"204","ctl",2.47839565087519,2.47839565087519,3.9110521453111
"205","ctl",1.35379567260299,1.35379567260299,0.948710886743793
"206","trt",4.77469556105825,1.5339829784633,4.77469556105825
"207","trt",-4.76826831429042,-9.21564938355024,-4.76826831429042
"208","ctl",0.819717766643951,0.819717766643951,4.28575071898783
"209","ctl",-1.63387656863173,-1.63387656863173,-0.276808989822382
"210","ctl",7.49039731655875,7.49039731655875,10.3925964429251
"211","ctl",-1.51278340076997,-1.51278340076997,1.42886648393434
"212","ctl",1.41117046059579,1.41117046059579,6.42026966579873
"213","ctl",2.08787279155405,2.08787279155405,4.28977605000831
"214","ctl",-2.98070018344302,-2.98070018344302,2.25661041331109
"215","ctl",-4.68470879667986,-4.68470879667986,2.24902802850853
"216","ctl",-10.4743918551044,-10.4743918551044,-3.46953022603404
"217","trt",-3.50232573948317,-3.72852869733055,-3.50232573948317
"218","ctl",-2.41313284063754,-2.41313284063754,0.103942525136573
"219","ctl",3.20446277887611,3.20446277887611,4.15045505302284
"220","trt",-3.92469436629746,-12.1209576915416,-3.92469436629746
"221","ctl",-3.47185997696189,-3.47185997696189,-0.401234796377943
"222","trt",-2.0278253890606,-6.55366853051771,-2.0278253890606
"223","trt",-2.07426961228402,-5.54455631466787,-2.07426961228402
"224","ctl",-1.16807582262885,-1.16807582262885,2.31382642160023
"225","trt",10.1269562561631,7.87545775110026,10.1269562561631
"226","ctl",3.60351609408967,3.60351609408967,8.07227945204179
"227","ctl",-3.56330871293671,-3.56330871293671,1.24443513140781
"228","ctl",2.92442384057399,2.92442384057399,9.80636289952724
"229","trt",1.53445805739026,-1.59284795339291,1.53445805739026
"230","ctl",6.79656348117218,6.79656348117218,7.998504926682
"231","ctl",6.28479131649295,6.28479131649295,10.4363274345977
"232","ctl",10.5271833896824,10.5271833896824,13.3424854863728
"233","ctl",2.66995149816557,2.66995149816557,4.51643507584576
"234","trt",1.11966104795315,-3.78132414791294,1.11966104795315
"235","ctl",8.35273334488329,8.35273334488329,11.8511096385797
"236","trt",-1.11430286830424,-0.408828526210931,-1.11430286830424
"237","ctl",-2.77862986467555,-2.77862986467555,4.1459068402842
"238","ctl",4.1662844388215,4.1662844388215,9.04274848331962
"239","trt",1.08602244607714,0.987620370412043,1.08602244607714
"240","ctl",7.65191573351718,7.65191573351718,8.86648442746981
"241","ctl",-0.438558679057259,-0.438558679057259,4.59730894039587
"242","ctl",-3.03476418159242,-3.03476418159242,0.423315716791251
"243","ctl",-3.5266742755014,-3.5266742755014,3.27978948945637
"244","ctl",-6.59482610437723,-6.59482610437723,0.986574689382055
"245","ctl",-0.321597224604423,-0.321597224604423,2.40310478101047
"246","ctl",0.41970757413557,0.41970757413557,2.41347761751031
"247","ctl",7.53587161557276,7.53587161557276,14.4366906310506
"248","trt",0.91878659848674,-2.7925685171704,0.91878659848674
"249","ctl",-1.1656014058434,-1.1656014058434,-2.86286236127595
"250","ctl",-1.00731401052383,-1.00731401052383,7.61413730211783
"251","ctl",-0.649837151356339,-0.649837151356339,1.03507523375187
"252","trt",0.974339178189417,-1.24016954448224,0.974339178189417
"253","ctl",0.76880633566,0.76880633566,5.06788501781493
"254","ctl",-4.4988580610087,-4.4988580610087,0.924729691996686
"255","ctl",-10.0531957321964,-10.0531957321964,-7.30096746086062
"256","ctl",0.578033981871116,0.578033981871116,5.15690385084932
"257","ctl",-0.693678947422188,-0.693678947422188,5.35621999783384
"258","ctl",-0.0145770261778917,-0.0145770261778917,6.63464400249806
"259","ctl",-0.377679893489727,-0.377679893489727,-2.10509102862289
"260","ctl",-1.69385343457003,-1.69385343457003,3.41859224509921
"261","ctl",1.53186302438509,1.53186302438509,8.57906874234161
"262","ctl",-9.07885326677797,-9.07885326677797,-5.08960987729639
"263","ctl",2.70212596381066,2.70212596381066,5.00643561968769
"264","ctl",-1.8442186777387,-1.8442186777387,-2.23040390016032
"265","ctl",5.75859061063176,5.75859061063176,7.36018164030134
"266","ctl",-2.56265758675441,-2.56265758675441,3.94303902916768
"267","ctl",-2.85652799963495,-2.85652799963495,-0.832058155027625
"268","ctl",-3.41384584072472,-3.41384584072472,4.18327143356485
"269","trt",-0.139698888349126,-7.93557635655881,-0.139698888349126
"270","ctl",-1.69367776810298,-1.69367776810298,6.78416017683189
"271","ctl",6.97816619519058,6.97816619519058,9.71075388572452
"272","ctl",0.547153180041706,0.547153180041706,3.53881710186427
"273","ctl",-0.641150650643001,-0.641150650643001,3.54608084942968
"274","ctl",-3.79729345283546,-3.79729345283546,4.05111481590075
"275","trt",-5.4418297583447,-9.78800537836967,-5.4418297583447
"276","ctl",-6.45006868144076,-6.45006868144076,-1.55851766135418
"277","ctl",5.1975258496623,5.1975258496623,7.62904607510182
"278","ctl",-8.18905907079419,-8.18905907079419,-5.72735991769924
"279","trt",-5.96395681385874,-7.0909223000873,-5.96395681385874
"280","ctl",-0.9171418480834,-0.9171418480834,1.38893895504407
"281","ctl",-5.39195245317667,-5.39195245317667,-4.24298004365347
"282","ctl",8.33203887371312,8.33203887371312,8.44958814039223
"283","trt",6.53654023870332,3.61050764390939,6.53654023870332
"284","ctl",-14.0383478460519,-14.0383478460519,-8.04010413595082
"285","trt",0.842160390271125,-3.76430194760473,0.842160390271125
"286","trt",6.14782148145523,4.61311196028597,6.14782148145523
"287","ctl",0.676212065626344,0.676212065626344,4.87015120564373
"288","trt",-2.11084781442024,-5.6700094633176,-2.11084781442024
"289","ctl",-1.81828039866558,-1.81828039866558,5.87372497260555
"290","ctl",-0.207839793667208,-0.207839793667208,6.3425891200159
"291","ctl",6.43850905682505,6.43850905682505,11.8611035079457
"292","ctl",3.7823637441891,3.7823637441891,3.88553270431852
"293","ctl",-9.85891095074447,-9.85891095074447,-3.18892386258836
"294","ctl",0.945322289033082,0.945322289033082,4.18652000923141
"295","ctl",-5.13639360673935,-5.13639360673935,-1.45447664358619
"296","ctl",-6.75115714526571,-6.75115714526571,-6.50633037185638
"297","ctl",-1.61775625214384,-1.61775625214384,2.96405813088979
"298","ctl",0.503928254461396,0.503928254461396,1.66842553264829
"299","trt",10.0163162323842,8.98265726677,10.0163162323842
"300","trt",9.5042034641205,7.62186849970702,9.5042034641205
"301","ctl",0.0946301731766757,0.0946301731766757,5.59287080838254
"302","ctl",4.92602164496926,4.92602164496926,7.56402404638865
"303","trt",-3.49638221124745,-8.61780385651851,-3.49638221124745
"304","ctl",-4.83158886968765,-4.83158886968765,-0.159273997163031
"305","ctl",5.48854584568363,5.48854584568363,7.00733607439044
"306","ctl",3.63921056829897,3.63921056829897,7.15560393387557
"307","ctl",2.8342363918689,2.8342363918689,4.36610934028673
"308","ctl",-0.712795629600583,-0.712795629600583,2.68135896038931
"309","trt",-3.37471130836368,-8.43920151555047,-3.37471130836368
"310","ctl",2.27280916054266,2.27280916054266,4.77179742071552
"311","ctl",-8.82135338399976,-8.82135338399976,-6.17243679696323
"312","ctl",-7.75496522149993,-7.75496522149993,-5.29335992465262
"313","ctl",-6.3114949313513,-6.3114949313513,-1.80110605295351
"314","ctl",-4.70569420945715,-4.70569420945715,1.12592175274612
"315","trt",-4.10931154868872,-9.24526596656775,-4.10931154868872
"316","ctl",-2.53089468573813,-2.53089468573813,3.26820012113647
"317","ctl",-0.507536426292654,-0.507536426292654,8.927780959642
"318","trt",4.85752737532311,-2.00035493773648,4.85752737532311
"319","ctl",-0.965188922082016,-0.965188922082016,-0.361473994247946
"320","ctl",-0.578028414209796,-0.578028414209796,2.64048679930687
"321","ctl",-0.306256182820706,-0.306256182820706,-0.342487852203883
"322","ctl",2.37708090819911,2.37708090819911,10.2686318112918
"323","ctl",-2.46176803249654,-2.46176803249654,0.349461895126344
"324","trt",0.341081000257343,-3.17551208217198,0.341081000257343
"325","ctl",-5.87717602124327,-5.87717602124327,-1.04753782860209
"326","ctl",0.559545689745551,0.559545689745551,0.545267192928523
"327","ctl",-3.04509424513431,-3.04509424513431,-1.5630889272446
"328","ctl",0.0875969156653187,0.0875969156653187,3.22697634202237
"329","ctl",0.346298058783222,0.346298058783222,3.07083748704773
"330","ctl",3.02248524931394,3.02248524931394,5.96757038349537
"331","ctl",7.71953677321806,7.71953677321806,11.7114515508331
"332","ctl",3.29697217681738,3.29697217681738,3.33559506451733
"333","ctl",1.24962377654169,1.24962377654169,5.97848937978002
"334","ctl",-8.24317638984147,-8.24317638984147,-7.61027913941049
"335","trt",4.23192944706785,-5.64052343122045,4.23192944706785
"336","ctl",0.442439232065928,0.442439232065928,3.1582326244415
"337","ctl",3.2881078874055,3.2881078874055,7.01650953637644
"338","ctl",3.25059549358954,3.25059549358954,6.23051338940585
"339","ctl",1.84365561187636,1.84365561187636,2.28473228385871
"340","ctl",3.7766435834051,3.7766435834051,10.3911590153923
"341","trt",2.44186297534528,-1.62133937545995,2.44186297534528
"342","ctl",-11.0487466799311,-11.0487466799311,-5.16710580419111
"343","ctl",-4.5824672672519,-4.5824672672519,1.15633994101786
"344","trt",6.08029462475589,6.59326108033727,6.08029462475589
"345","trt",1.3329801907446,-4.0728598075646,1.3329801907446
"346","ctl",-2.58079553636547,-2.58079553636547,2.61336045190482
"347","ctl",-0.808432835485444,-0.808432835485444,2.70107275137703
"348","trt",-2.51708269267462,-5.68778728383558,-2.51708269267462
"349","ctl",2.47768008494308,2.47768008494308,6.23376577923108
"350","ctl",-6.93967088054816,-6.93967088054816,-1.06831912242537
"351","ctl",3.34260809987291,3.34260809987291,6.67608730074024
"352","ctl",-2.32442133538085,-2.32442133538085,-0.183774556841909
"353","ctl",-2.9095138323177,-2.9095138323177,2.16233628030991
"354","ctl",5.62175109013363,5.62175109013363,8.64136400605443
"355","ctl",0.743480059553061,0.743480059553061,2.92067420600884
"356","trt",2.1354129694433,-1.26867127838681,2.1354129694433
"357","trt",3.52423477879347,1.04822941354855,3.52423477879347
"358","ctl",-3.07813023676335,-3.07813023676335,-1.6009390168529
"359","ctl",2.20153188169116,2.20153188169116,3.3648917263095
"360","ctl",-4.06424642941292,-4.06424642941292,0.411421567327104
"361","ctl",-7.59494073936236,-7.59494073936236,-4.82729697014564
"362","ctl",3.39762895228272,3.39762895228272,4.63607368863319
"363","trt",10.7936881115673,9.06202146933373,10.7936881115673
"364","ctl",1.54664528311225,1.54664528311225,4.98323729658599
"365","ctl",2.89599095868194,2.89599095868194,6.71018616248185
"366","ctl",7.94073909079354,7.94073909079354,13.0796789414647
"367","ctl",-1.79781783806721,-1.79781783806721,-2.36701770023824
"368","ctl",0.819563027063745,0.819563027063745,9.18248181569754
"369","trt",-3.74267048551517,-7.99863880189133,-3.74267048551517
"370","trt",3.08599317472005,-1.22978647137101,3.08599317472005
"371","ctl",2.6062278314913,2.6062278314913,8.99371645331806
"372","trt",0.182197227147721,-2.05348034534175,0.182197227147721
"373","ctl",1.18501028089834,1.18501028089834,6.60579040219278
"374","ctl",-7.89700978102224,-7.89700978102224,-5.41860438158047
"375","ctl",2.47017554712648,2.47017554712648,3.69644877534646
"376","ctl",-1.21311222683273,-1.21311222683273,-0.508141323867504
"377","ctl",-7.34218112523951,-7.34218112523951,-4.85206008009613
"378","ctl",-4.38505889363387,-4.38505889363387,1.47082175864659
"379","trt",9.13655227969185,10.3747730067975,9.13655227969185
"380","trt",5.85287338540358,2.8927350541622,5.85287338540358
"381","ctl",0.194658263297012,0.194658263297012,3.26837968527894
"382","ctl",-8.52169663105089,-8.52169663105089,-8.55267960670009
"383","ctl",-4.37113129812656,-4.37113129812656,-1.1334976970676
"384","ctl",7.4944888521311,7.4944888521311,10.6699579320877
"385","ctl",-6.80459899712076,-6.80459899712076,-2.65497932443215
"386","ctl",-1.79320238570824,-1.79320238570824,3.68493819261542
"387","trt",8.12075243111316,3.0882687596173,8.12075243111316
"388","ctl",-0.482531778258036,-0.482531778258036,4.45512188732063
"389","ctl",5.77899526452532,5.77899526452532,0.142379036327849
"390","ctl",-1.11961331518422,-1.11961331518422,2.23537135517293
"391","ctl",-1.25657085958268,-1.25657085958268,3.7705835961261
"392","ctl",9.99300426355234,9.99300426355234,13.0987397162649
"393","ctl",8.36639131071873,8.36639131071873,14.3135408228274
"394","ctl",-1.34328149591322,-1.34328149591322,1.75157140415346
"395","trt",-2.83042079857401,-5.07761226920537,-2.83042079857401
"396","ctl",-2.81138822099191,-2.81138822099191,-0.0967492972112837
"397","ctl",1.90668353457902,1.90668353457902,3.14589078001216
"398","ctl",3.12685492735942,3.12685492735942,3.9930538143749
"399","ctl",-2.71253522541739,-2.71253522541739,2.45854324583796
"400","ctl",-4.07866778836462,-4.07866778836462,1.47737709731938
"401","ctl",-3.08897341671473,-3.08897341671473,3.27609594287156
"402","ctl",6.77817937083705,6.77817937083705,8.62268675624408
"403","trt",3.42372501943575,-0.0240116858488984,3.42372501943575
"404","trt",-1.68825356087076,-5.97861606030068,-1.68825356087076
"405","ctl",-2.76065464682923,-2.76065464682923,-1.66402477975157
"406","ctl",2.75210427334727,2.75210427334727,4.71503923042528
"407","ctl",-1.00450029664003,-1.00450029664003,3.94344986212781
"408","trt",5.57577682602752,3.49910595269745,5.57577682602752
"409","ctl",2.93187498770828,2.93187498770828,8.20085330608101
"410","ctl",3.2168439628547,3.2168439628547,4.41564391458795
"411","trt",-3.27823463724379,-10.3953894214626,-3.27823463724379
"412","ctl",-0.0329485324064305,-0.0329485324064305,3.31234170441763
"413","ctl",1.81778927555596,1.81778927555596,1.45807444928543
"414","ctl",2.54227175250894,2.54227175250894,5.62840957285039
"415","ctl",0.88149360092078,0.88149360092078,6.83512500447621
"416","ctl",-2.28124664512468,-2.28124664512468,2.94609596055094
"417","ctl",6.47006041962689,6.47006041962689,8.42458718492603
"418","trt",6.78449226722724,-1.77249970835456,6.78449226722724
"419","ctl",-2.63746165185586,-2.63746165185586,2.52099504745576
"420","trt",-10.1143659637931,-13.8654341524514,-10.1143659637931
"421","trt",0.583895360824685,0.597737360100151,0.583895360824685
"422","ctl",-10.4348334314505,-10.4348334314505,-6.24947267140957
"423","trt",-4.74541783689805,-11.6839931318947,-4.74541783689805
"424","ctl",-5.48574864074636,-5.48574864074636,-3.83351685632916
"425","ctl",2.23114993430097,2.23114993430097,2.50494470955624
"426","ctl",-2.62219257755118,-2.62219257755118,-1.65788513727531
"427","trt",3.41642435428159,-2.53986175972423,3.41642435428159
"428","ctl",-1.07395018895194,-1.07395018895194,-1.07885328031018
"429","trt",-2.10393741640668,-6.54056726782269,-2.10393741640668
"430","ctl",-5.17416892797685,-5.17416892797685,0.0555084411614472
"431","trt",-0.356046656675965,-6.28811301172154,-0.356046656675965
"432","ctl",-4.49558324695643,-4.49558324695643,0.752124418251669
"433","ctl",-8.94358299889806,-8.94358299889806,-4.81008536357598
"434","ctl",14.4137363118604,14.4137363118604,15.4871780124435
"435","ctl",2.97702225682233,2.97702225682233,7.44173916797301
"436","trt",-0.408632070640918,-1.69087427472607,-0.408632070640918
