"","z","y","y.0","y.1"
"95","trt",7.08195401134637,2.64477654538357,7.08195401134637
"96","trt",5.30665294274254,2.54679715111333,5.30665294274254
"97","trt",5.30440894593107,1.13953205185622,5.30440894593107
"98","trt",6.93519783722256,6.28433190958116,6.93519783722256
"99","ctl",18.501946282085,18.501946282085,7.76873324796738
"100","ctl",1.25982729610493,1.25982729610493,6.36230930181301
"101","ctl",-0.97564910805628,-0.97564910805628,6.35897493322832
"102","ctl",1.63145706330485,1.63145706330485,8.89005889858147
"103","ctl",0.732125583308375,0.732125583308375,7.95416658604665
"104","ctl",0.135043773544024,0.135043773544024,5.54534977149152
"105","ctl",2.41839194041603,2.41839194041603,6.7241353747051
"106","trt",6.73086516352158,0.374139206659703,6.73086516352158
"107","ctl",1.42305400572068,1.42305400572068,6.57588322329059
"108","ctl",-1.57830140059068,-1.57830140059068,5.95316052702141
"109","ctl",2.64322429753508,2.64322429753508,6.27359992030882
"110","ctl",0.680889427917071,0.680889427917071,5.89373573973468
"111","ctl",0.971545000163923,0.971545000163923,6.19078472633826
"112","ctl",-11.7659566393423,-11.7659566393423,-9.51565450445058
"113","ctl",-11.204504699113,-11.204504699113,-8.87193345680712
"114","ctl",4.00578171774832,4.00578171774832,10.5046298970321
"115","ctl",1.38528658941473,1.38528658941473,7.82395879473912
"116","trt",5.07104586157205,-0.0251117654359063,5.07104586157205
"117","ctl",-6.94696115009386,-6.94696115009386,-3.65370124078093
"118","ctl",-0.0687015918749775,-0.0687015918749775,6.04511716536836
"119","ctl",2.72461449837296,2.72461449837296,4.17573909917243
"120","ctl",0.634921214980614,0.634921214980614,5.67128137832848
"121","trt",6.30848690183963,3.10232720611426,6.30848690183963
"122","trt",8.30571031240933,6.8006126634215,8.30571031240933
"123","ctl",9.89707179874974,9.89707179874974,8.5678257680095
"124","ctl",5.86560126814773,5.86560126814773,-6.16042891565402
"125","ctl",0.200951953842853,0.200951953842853,4.67511606825356
"126","ctl",0.241107235622929,0.241107235622929,7.21807639230613
"127","ctl",-1.1682411178458,-1.1682411178458,6.15313427122734
"128","ctl",2.61958714280538,2.61958714280538,6.30987023296614
"129","ctl",-2.15939675446034,-2.15939675446034,8.28624875335465
"130","ctl",1.40778190883876,1.40778190883876,8.438254019945
"131","ctl",3.06768491057833,3.06768491057833,7.34521614517594
"132","ctl",1.37334798836975,1.37334798836975,6.3971292420276
"133","ctl",1.09256204854692,1.09256204854692,7.2156228953551
"134","ctl",-0.488217463778548,-0.488217463778548,7.22127458850874
"135","ctl",0.173995096309207,0.173995096309207,2.99744381719637
"136","ctl",-0.862891901683922,-0.862891901683922,6.16265068435485
"137","ctl",0.330035079895256,0.330035079895256,7.16757311751914
"138","ctl",-0.34383660338723,-0.34383660338723,5.46006077943071
"139","ctl",-12.0852223565644,-12.0852223565644,-9.82882025888922
"140","ctl",-0.871223099696162,-0.871223099696162,8.93173141396357
"141","ctl",0.536834843982444,0.536834843982444,5.82080187942841
"142","ctl",1.26795159635094,1.26795159635094,5.72606965566745
"143","trt",7.84998466648174,2.06347684681685,7.84998466648174
"144","ctl",1.23432955325948,1.23432955325948,9.56741526632249
"145","ctl",-11.2182557653332,-11.2182557653332,-9.63549024878204
"146","ctl",-0.193374242724371,-0.193374242724371,7.1882010117964
"147","trt",4.99779078608167,0.407100450547346,4.99779078608167
"148","ctl",0.988728263464921,0.988728263464921,6.22973742889978
"149","ctl",0.481940022125295,0.481940022125295,5.52326961022695
"150","trt",6.08960043328675,-0.703726095007869,6.08960043328675
"151","ctl",2.35741454739994,2.35741454739994,8.37580360897392
"152","ctl",1.14892677024395,1.14892677024395,5.50583395949633
"153","ctl",3.69622591076603,3.69622591076603,6.92315774586191
"154","ctl",2.010691500838,2.010691500838,6.69940455077252
"155","ctl",-0.870883341977264,-0.870883341977264,6.7854815191075
"156","ctl",0.710611115187603,0.710611115187603,6.76991651849492
"157","ctl",0.522244051959801,0.522244051959801,7.24944833236893
"158","ctl",5.97839226308481,5.97839226308481,6.47053262554583
"159","ctl",1.9854411411173,1.9854411411173,6.36367177775251
"160","ctl",5.26951042313971,5.26951042313971,12.0102521927243
"161","ctl",-1.62978976627107,-1.62978976627107,6.54797465133392
"162","ctl",3.78514203112418,3.78514203112418,6.88472686416333
"163","ctl",2.30504768909343,2.30504768909343,5.23286094610654
"164","trt",5.80017288176204,0.909775910862835,5.80017288176204
"165","ctl",2.79875255781702,2.79875255781702,6.13539686309312
"166","ctl",1.75724654117986,1.75724654117986,7.63345975307304
"167","ctl",5.79740851355656,5.79740851355656,5.94914106133744
"168","ctl",0.301618434992283,0.301618434992283,6.07958025132016
"169","ctl",-1.84722254457648,-1.84722254457648,7.10360782180042
"170","ctl",-11.0476836540582,-11.0476836540582,-10.1522749748657
"171","ctl",0.497024718645916,0.497024718645916,6.09693149923756
"172","ctl",1.13663378340065,1.13663378340065,5.79277857822792
"173","ctl",2.39795095513613,2.39795095513613,4.97375900108853
"174","ctl",2.2560261737685,2.2560261737685,6.24732742792818
"175","ctl",4.05544711540385,4.05544711540385,8.03567032990984
"176","ctl",1.9243953427626,1.9243953427626,6.50827525033157
"177","ctl",1.0136455038607,1.0136455038607,7.30778185080861
"178","ctl",0.996091069284471,0.996091069284471,5.94880465968007
"179","ctl",-0.285699996887194,-0.285699996887194,6.78728758567286
"180","ctl",14.0267503545861,14.0267503545861,-6.12030712187711
"181","ctl",2.12875553168182,2.12875553168182,5.2851812250583
"182","ctl",2.15457531759991,2.15457531759991,6.68084788365106
"183","ctl",2.46687425170511,2.46687425170511,6.69836029823359
"184","ctl",-0.997484199067755,-0.997484199067755,6.98472780367494
"185","ctl",-10.4711578485179,-10.4711578485179,-8.57736070515586
"186","ctl",1.18000243850118,1.18000243850118,8.05469190822133
"187","trt",3.63656586177679,-0.657355824443077,3.63656586177679
"188","ctl",-11.6074990063326,-11.6074990063326,-9.06031574411847
"189","ctl",3.31666068454409,3.31666068454409,14.5748193742705
"190","ctl",6.06201971953128,6.06201971953128,12.8713811837283
"191","ctl",32.0913332162711,32.0913332162711,6.62741863987251
"192","ctl",1.3137567270558,1.3137567270558,4.06526193831065
"193","trt",5.21636610171745,0.974287459782719,5.21636610171745
"194","trt",-5.34243094452017,-8.52859733479755,-5.34243094452017
"195","ctl",1.83193305323917,1.83193305323917,5.68629070006943
"196","ctl",2.42071845536038,2.42071845536038,7.59092910497323
"197","ctl",0.299118426679327,0.299118426679327,5.69531357389008
"198","ctl",-1.84865159904762,-1.84865159904762,6.31950229448676
"199","ctl",-0.127449481625453,-0.127449481625453,6.01523809071713
"200","ctl",1.10480891255861,1.10480891255861,7.27858543384745
"201","ctl",-13.0784847637639,-13.0784847637639,-11.3058845583798
"202","trt",5.41339364573201,-2.52189832569982,5.41339364573201
"203","ctl",1.33428023763834,1.33428023763834,8.5045676609676
"204","ctl",4.14770800205217,4.14770800205217,7.20360629525737
"205","trt",7.0358806227988,3.4737844024568,7.0358806227988
"206","ctl",4.17836868874057,4.17836868874057,8.22914629287698
"207","ctl",-0.893991689836507,-0.893991689836507,7.73552028208062
"208","ctl",-1.43447857523849,-1.43447857523849,7.29440200507636
"209","trt",5.7293501292546,0.796437431235695,5.7293501292546
"210","trt",6.60985292550395,-0.0396654025378087,6.60985292550395
"211","trt",6.21971442851108,-0.78890955249191,6.21971442851108
"212","trt",6.25264356803018,-0.146737076340567,6.25264356803018
"213","ctl",1.96018383334276,1.96018383334276,6.39612846311038
"214","ctl",2.61075536521681,2.61075536521681,9.25755420771064
"215","ctl",0.0972010686338592,0.0972010686338592,4.48802402448899
"216","ctl",-0.753629168234446,-0.753629168234446,7.86077398823117
"217","ctl",1.1425217246805,1.1425217246805,6.26154636893611
"218","ctl",-13.1226324419409,-13.1226324419409,-8.00496277675692
"219","ctl",-0.118255650708447,-0.118255650708447,5.46324008224446
"220","trt",4.92561538057817,1.99996439174344,4.92561538057817
"221","trt",-6.56394168500564,-9.41531426049733,-6.56394168500564
"222","ctl",1.39711736309277,1.39711736309277,7.85413819287684
"223","ctl",0.296337442243963,0.296337442243963,6.1616936149325
"224","ctl",1.58319303022105,1.58319303022105,6.46831266029059
"225","ctl",-8.14687850573483,-8.14687850573483,-5.21982091632082
"226","ctl",0.354948454825988,0.354948454825988,6.03778011236708
"227","trt",4.06780184619804,3.15322854466184,4.06780184619804
"228","ctl",-13.1044625287751,-13.1044625287751,-7.88107678329419
"229","ctl",1.9008008479663,1.9008008479663,7.00343227277169
"230","trt",-7.53103774599222,-12.2297799899147,-7.53103774599222
"231","ctl",1.04828418782178,1.04828418782178,7.42056435802022
"232","ctl",-11.6123618932036,-11.6123618932036,-8.64156866140947
"233","ctl",-0.244310753666596,-0.244310753666596,6.65292372535215
"234","ctl",1.35379155136638,1.35379155136638,6.65229344339835
"235","trt",3.22805629016588,1.23341561555754,3.22805629016588
"236","ctl",-0.140558021067193,-0.140558021067193,6.45773791519783
"237","trt",6.7015346020596,1.78215258548895,6.7015346020596
"238","trt",-7.39471956542235,-8.20304850991974,-7.39471956542235
"239","trt",8.46505760784549,0.747086157203261,8.46505760784549
"240","ctl",-0.208033269594854,-0.208033269594854,6.70037952832157
"241","trt",5.37798653863442,1.646857740836,5.37798653863442
"242","ctl",4.326835622653,4.326835622653,8.7876484712288
"243","ctl",-1.1435812711885,-1.1435812711885,6.85577043915077
"244","trt",6.11003077316988,-0.555854962020161,6.11003077316988
"245","trt",5.71988394869365,2.31039144626421,5.71988394869365
"246","trt",6.84361916722662,-0.682075516266744,6.84361916722662
"247","ctl",-10.6728135718809,-10.6728135718809,-6.41289667789212
"248","ctl",-9.74048035002679,-9.74048035002679,-3.42621782365315
"249","ctl",1.10118594648069,1.10118594648069,7.64169220274047
"250","ctl",5.44053168423646,5.44053168423646,7.84573012735885
"251","ctl",-9.72575163507368,-9.72575163507368,-8.85992594050721
"252","ctl",15.4731107657987,15.4731107657987,6.68298582021636
"253","ctl",0.571041874608566,0.571041874608566,6.4933142807294
"254","trt",8.18296715288735,1.89310381012477,8.18296715288735
"255","trt",5.91911057911507,1.41652051217996,5.91911057911507
"256","ctl",-0.130292838737621,-0.130292838737621,4.30146852480349
"257","ctl",-10.608521064687,-10.608521064687,-9.63312177197845
"258","ctl",1.94383287382125,1.94383287382125,7.13213579488635
"259","ctl",0.472481003910749,0.472481003910749,7.60677415828037
"260","ctl",-1.32160488569602,-1.32160488569602,5.11080575422822
"261","ctl",1.46277107138758,1.46277107138758,7.5554586641622
"262","ctl",1.99186151440821,1.99186151440821,9.79121784671308
"263","ctl",0.16186964769138,0.16186964769138,9.05400090436836
"264","ctl",6.37601458302741,6.37601458302741,-6.69899452041204
"265","trt",6.72123119059832,22.3839456287713,6.72123119059832
"266","trt",3.76765068347864,0.676637913391195,3.76765068347864
"267","ctl",-0.471298270663033,-0.471298270663033,8.08594106431838
"268","ctl",13.7035483429944,13.7035483429944,7.00992761931156
"269","ctl",0.778161481138442,0.778161481138442,5.21379835050062
"270","ctl",-8.49190766709128,-8.49190766709128,-1.69821350285922
"271","ctl",0.862985849178854,0.862985849178854,5.62146872928074
"272","trt",5.59698176305653,1.55135655436777,5.59698176305653
"273","ctl",-12.9769303761345,-12.9769303761345,-8.55465851764546
"274","trt",6.64066676390948,2.88190049710145,6.64066676390948
"275","ctl",1.28094371615008,1.28094371615008,4.23962513272238
"276","trt",-8.27189890588397,-11.9930193815768,-8.27189890588397
"277","ctl",0.312307461314374,0.312307461314374,7.52147400901836
"278","ctl",0.0358740389646435,0.0358740389646435,5.07854398744256
"279","ctl",1.1203941947625,1.1203941947625,4.86340241649291
"280","trt",6.62189729455347,1.49163735918892,6.62189729455347
"281","ctl",1.6590796979844,1.6590796979844,4.87551978654622
"282","trt",7.95411209621604,0.306753962529596,7.95411209621604
"283","ctl",-1.30369852716766,-1.30369852716766,5.57417929367172
"284","ctl",-5.57907001655684,-5.57907001655684,-3.63770375084568
"285","ctl",1.66434033731772,1.66434033731772,8.05936357377911
"286","ctl",-6.40938657628484,-6.40938657628484,-2.68291187842524
"287","ctl",0.626337394773174,0.626337394773174,7.78835087879932
"288","trt",4.28530538746593,-2.62049797115565,4.28530538746593
"289","ctl",-2.37904917787218,-2.37904917787218,5.75635624643265
"290","ctl",0.842279516297904,0.842279516297904,7.39087698792484
"291","ctl",1.82590085005517,1.82590085005517,7.30557608410238
"292","ctl",0.541171720598663,0.541171720598663,6.19822292761948
"293","trt",6.71979066192002,1.5065944986703,6.71979066192002
"294","ctl",1.15944764859806,1.15944764859806,6.44378468994896
"295","ctl",-0.534451219239667,-0.534451219239667,7.93607336316074
"296","trt",7.78826675131938,-0.371085159028519,7.78826675131938
"297","ctl",1.17435154922778,1.17435154922778,5.23983394327469
"298","ctl",-0.0510479254664987,-0.0510479254664987,5.16690984047502
"299","trt",8.7094073428942,0.669124128245041,8.7094073428942
"300","trt",5.67884607454211,3.73054750087253,5.67884607454211
"301","ctl",1.21680574461591,1.21680574461591,4.50715755405621
"302","ctl",0.11374132673448,0.11374132673448,9.53508021280718
"303","trt",6.78765312359619,0.312950499753288,6.78765312359619
"304","ctl",9.37533013531808,9.37533013531808,5.19842474236121
"305","ctl",0.668837073240786,0.668837073240786,6.54150198271338
"306","ctl",1.34986970198375,1.34986970198375,4.78906288032055
"307","ctl",-2.10006967567266,-2.10006967567266,6.51501771047074
"308","ctl",0.393033821065298,0.393033821065298,5.50634147873237
"309","trt",5.95962331822744,0.675870851121391,5.95962331822744
"310","ctl",2.49104547185319,2.49104547185319,6.78684497163223
"311","trt",9.13339891737073,-1.71660244876899,9.13339891737073
"312","trt",8.99236455698589,3.61157963766276,8.99236455698589
"313","ctl",1.56301627379712,1.56301627379712,8.15233438293412
"314","trt",8.00160443774784,2.84147223277212,8.00160443774784
"315","ctl",20.367371754644,20.367371754644,8.92479982993416
"316","ctl",3.01007226268543,3.01007226268543,7.02844526511032
"317","ctl",2.33567692193295,2.33567692193295,-9.98969174800799
"318","trt",8.94657820032068,2.10389421442875,8.94657820032068
"319","ctl",1.00298424473494,1.00298424473494,3.68167757450078
"320","trt",4.96779078238259,2.58504397201733,4.96779078238259
"321","ctl",2.22027739054771,2.22027739054771,7.03868681216032
"322","ctl",-0.146816417069258,-0.146816417069258,5.61625901564802
"323","ctl",5.27157851061043,5.27157851061043,8.46595535459946
"324","ctl",2.17679376162237,2.17679376162237,5.04229818970712
"325","ctl",-0.178312102377568,-0.178312102377568,6.08164497972174
"326","ctl",3.20220765652923,3.20220765652923,7.90805492118241
"327","ctl",1.30216397598969,1.30216397598969,6.8183666937099
"328","ctl",1.61260403480356,1.61260403480356,8.88077196132256
"329","ctl",-0.446085702509351,-0.446085702509351,7.45847713838147
"330","ctl",0.384179006513754,0.384179006513754,8.94900859236001
"331","ctl",2.26345393313537,2.26345393313537,8.29830652321352
"332","ctl",-0.182239526598019,-0.182239526598019,4.3039361824258
"333","trt",7.94212685181612,-1.48232145414181,7.94212685181612
"334","ctl",-0.926704229712855,-0.926704229712855,7.16750728393652
"335","ctl",0.562731372858391,0.562731372858391,8.44206470703303
"336","ctl",1.37674711372876,1.37674711372876,9.62391230498161
"337","trt",6.75761407079152,1.26139114295175,6.75761407079152
"338","ctl",-0.78686434666499,-0.78686434666499,7.42586272369378
"339","ctl",-0.104267543767439,-0.104267543767439,7.16870138378541
"340","trt",5.14345479791786,-0.1784146674882,5.14345479791786
"341","ctl",1.51246773005299,1.51246773005299,7.02056654743102
"342","ctl",0.819937286538456,0.819937286538456,7.48442093696765
"343","ctl",0.888232023024955,0.888232023024955,7.33076529648436
"344","ctl",4.30101086564147,4.30101086564147,6.68806875613213
"345","trt",-7.67255548290798,-12.1039683223239,-7.67255548290798
"346","trt",6.10005431930266,-0.712101421340545,6.10005431930266
"347","trt",6.98014788977237,0.243226465784192,6.98014788977237
"348","trt",7.75091540691096,1.71963929248737,7.75091540691096
"349","ctl",2.85961838674778,2.85961838674778,3.58951633142913
"350","ctl",-1.1016322163991,-1.1016322163991,4.32157239021446
"351","trt",6.61805352679044,2.78448992214916,6.61805352679044
"352","ctl",10.9071386013216,10.9071386013216,5.03156570016755
"353","ctl",-3.142189559713,-3.142189559713,5.88536645995436
"354","trt",7.28364976341225,-0.00490922364898175,7.28364976341225
"355","ctl",11.386921916332,11.386921916332,8.47843988758146
"356","trt",5.08536135139838,1.87593541021007,5.08536135139838
"357","trt",-6.78491289394129,-11.0651329944363,-6.78491289394129
"358","ctl",6.1808894721592,6.1808894721592,8.9658638470775
"359","ctl",0.257776611211228,0.257776611211228,7.24748386640225
"360","ctl",1.27062074020705,1.27062074020705,7.69689256562792
"361","ctl",0.782115609156732,0.782115609156732,6.16983787536542
"362","ctl",0.553844818815806,0.553844818815806,5.68734127615671
"363","trt",-9.14730750760712,-11.56296729336,-9.14730750760712
"364","ctl",4.32904960190548,4.32904960190548,7.01370740021137
"365","trt",6.81203597532623,-0.522976160018734,6.81203597532623
"366","ctl",0.340957086480743,0.340957086480743,7.44840680581521
"367","ctl",-0.183452400254679,-0.183452400254679,8.93241581925132
"368","ctl",1.81785434689969,1.81785434689969,4.04890219383784
"369","ctl",4.74265876287728,4.74265876287728,6.32376210760246
"370","ctl",0.611697636849466,0.611697636849466,5.44842649502504
"371","ctl",-11.8537816363578,-11.8537816363578,-10.1699024855751
"372","trt",4.67876309913922,-2.03550440259829,4.67876309913922
"373","trt",5.04204102583369,-0.818158314187897,5.04204102583369
"374","ctl",1.17624072602856,1.17624072602856,6.90224031005793
"375","trt",8.34488608271169,2.02992664207881,8.34488608271169
"376","trt",3.6670864910936,1.38834179881753,3.6670864910936
"377","ctl",1.36929587256345,1.36929587256345,7.37271152944162
"378","trt",5.99767273760419,0.451335089638034,5.99767273760419
"379","ctl",-10.5295139073634,-10.5295139073634,-8.72390950382589
"380","ctl",3.15729108545397,3.15729108545397,5.90037415420002
"381","ctl",-11.1896131923319,-11.1896131923319,-10.2639353160966
"382","ctl",-0.349973746823534,-0.349973746823534,9.51312522276703
"383","ctl",0.362686138259089,0.362686138259089,6.70208083766635
"384","ctl",1.25506103529453,1.25506103529453,5.20361870496292
"385","ctl",-5.52681721979951,-5.52681721979951,-7.65708788090669
"386","ctl",-11.6922240022708,-11.6922240022708,-9.79659982108557
"387","trt",4.43680543863986,1.49912282666548,4.43680543863986
"388","trt",6.02758386278481,4.07702192755149,6.02758386278481
"389","ctl",3.12960424417214,3.12960424417214,6.13443390867623
"390","ctl",-0.0513395648525801,-0.0513395648525801,6.25352432708167
"391","ctl",1.26703979652628,1.26703979652628,7.14803438545582
"392","ctl",-1.08699426288378,-1.08699426288378,6.87139076149141
"393","ctl",2.17444470599886,2.17444470599886,7.80530931517394
"394","ctl",2.9812959533838,2.9812959533838,4.75932257924561
"395","ctl",-8.62013473838753,-8.62013473838753,-2.47586070861377
"396","ctl",1.03352342417428,1.03352342417428,7.44308888479564
"397","ctl",2.5044111899835,2.5044111899835,5.47593968164828
"398","ctl",0.570056559940531,0.570056559940531,6.60728743743841
"399","ctl",-2.16171015927438,-2.16171015927438,5.9224047159368
"400","ctl",1.26603013684381,1.26603013684381,6.54046684246439
"401","trt",6.89290194560005,-0.575589901587721,6.89290194560005
"402","ctl",0.277024765205304,0.277024765205304,10.1713809475835
"403","ctl",1.2258011080681,1.2258011080681,7.0223802036456
"404","trt",6.53624456190443,5.43344949750339,6.53624456190443
"405","ctl",17.6611362356971,17.6611362356971,7.93524643866428
"406","ctl",-0.441793277260264,-0.441793277260264,6.67510670112028
"407","ctl",-1.69026065381045,-1.69026065381045,5.57462477078094
"408","ctl",-0.271008459920876,-0.271008459920876,4.87689689547401
"409","ctl",3.10083284684292,3.10083284684292,4.28561552787259
"410","ctl",2.29989108580325,2.29989108580325,4.27763315854777
"411","ctl",-0.316164653443363,-0.316164653443363,5.64868652707644
"412","trt",6.57737393580575,2.54129756543189,6.57737393580575
"413","ctl",2.61249521171258,2.61249521171258,8.34104311632986
"414","ctl",-2.77763469323089,-2.77763469323089,4.91160372331353
"415","ctl",-10.3103118331218,-10.3103118331218,-6.59449938476178
"416","ctl",0.0622736244327637,0.0622736244327637,7.46536731763549
"417","trt",6.21352150107648,-0.207673347201357,6.21352150107648
"418","ctl",-1.22513064763949,-1.22513064763949,7.00401001058804
"419","ctl",1.278830992324,1.278830992324,6.53992097989175
"420","trt",6.09714776653914,9.84421384025027,6.09714776653914
"421","trt",6.87443852277111,16.9178715786103,6.87443852277111
"422","ctl",-2.08557949419861,-2.08557949419861,6.51577240433319
"423","ctl",-10.3701391668113,-10.3701391668113,-7.6096167247148
"424","trt",5.88950440134208,1.07345943952792,5.88950440134208
"425","ctl",3.24152864041988,3.24152864041988,6.39460401839742
"426","trt",4.26710096573639,0.546262762713189,4.26710096573639
"427","trt",-11.3205158104613,-12.5417008100648,-11.3205158104613
"428","ctl",2.74105433428016,2.74105433428016,7.71985840415008
"429","ctl",-0.20689853671855,-0.20689853671855,6.58888387741037
"430","trt",7.12182293785048,0.930023295406428,7.12182293785048
"431","ctl",0.131690202171214,0.131690202171214,4.5953049672083
"432","ctl",0.131039528504531,0.131039528504531,4.56000218746139
"433","ctl",0.472050775194571,0.472050775194571,5.00799729304708
"434","ctl",2.98402479874308,2.98402479874308,7.27921590034472
"435","trt",8.87810498306487,1.35697150122405,8.87810498306487
"436","ctl",0.869613061470155,0.869613061470155,5.65692085034769
"437","trt",-6.71230392625364,-10.3156578020978,-6.71230392625364
"438","trt",-5.25435164465845,-5.79959262689823,-5.25435164465845
"439","trt",5.9664573244784,10.5428291479963,5.9664573244784
"440","ctl",-10.8878350897028,-10.8878350897028,-7.83306093241223
"441","trt",-13.0185112022492,-11.114743241233,-13.0185112022492
"442","ctl",0.181895105575528,0.181895105575528,5.29977031692135
"443","ctl",1.23399020047517,1.23399020047517,6.9479437226144
